the_geom,id,continent,country,city,iso_a3,name,h_type,cartodb_id,src_year,src_type,src_add,src_status,src_drawer,notes,h_special,h_vaccine,within_5km,optid,fib_dist,adm1_name
0101000020E610000028B25685A20C5740E3FAC0C1ADF93640,,Asia,Bangladesh,,BGD,LANGADU,Health Center,57960,25,22,22,22,119,,,,FALSE,57960,,Chittagong
0101000020E6100000351E732972105740684B097F7D5E3640,,Asia,Bangladesh,,BGD,Rajosthali,Health Center,57982,25,22,22,22,119,,,,FALSE,57982,,Chittagong
0101000020E610000037A86E4C38105740C5B83EB18C5C3640,,Asia,Bangladesh,,BGD,Rajosthali,Hospital,57984,25,22,22,22,119,,,,FALSE,57984,,Chittagong
0101000020E61000000CCBE8EC201057408EFADE70AC8A3640,,Asia,Bangladesh,,BGD,Rangamati Sadar,Hospital,57996,25,22,22,22,119,,,,FALSE,57996,,Chittagong
0101000020E6100000954B9675848356402D57F50F0F053840,,Asia,Bangladesh,,BGD,DHAMRAI,Health Center,58002,25,22,22,22,119,,,,FALSE,58002,,Dhaka
0101000020E610000046C18784A4855640B517BE1326033840,,Asia,Bangladesh,,BGD,DHAMRAI,Health Center,58004,25,22,22,22,119,,,,FALSE,58004,,Dhaka
0101000020E61000003C240632C96A5640DB4ED1FC98573740,,Asia,Bangladesh,,BGD,ALFADANGA,Health Center,58028,25,22,22,22,119,,,,FALSE,58028,,Dhaka
0101000020E6100000857C2290E56956403962A87976503740,,Asia,Bangladesh,,BGD,ALFADANGA,Health Center,58030,25,22,22,22,119,,,,FALSE,58030,,Dhaka
0101000020E6100000C24BDB8C808456404B501B36E94E3740,,Asia,Bangladesh,,BGD,BHANGA,Health Center,58036,25,22,22,22,119,,,,FALSE,58036,,Dhaka
0101000020E61000009E028F6EDB845640DBA951025E6A3740,,Asia,Bangladesh,,BGD,BHANGA,Health Center,58040,25,22,22,22,119,,,,FALSE,58040,,Dhaka
0101000020E610000027B5ADD727745640C622C4F7DD793740,,Asia,Bangladesh,,BGD,NAGARKAN,Health Center,58060,25,22,22,22,119,,,,FALSE,58060,,Dhaka
0101000020E61000004115FCBDC682564009C37095D2783740,,Asia,Bangladesh,,BGD,SADARPUR,Hospital,58097,25,22,22,22,119,,,,FALSE,58097,,Dhaka
0101000020E6100000DF7F22920E7E56409C9A6ADF8F7F3740,,Asia,Bangladesh,,BGD,SADARPUR,Health Center,58099,25,22,22,22,119,,,,FALSE,58099,,Dhaka
0101000020E6100000092BABD727745640E81B3614DE793740,,Asia,Bangladesh,,BGD,Saltha Upazila,Health Center,58101,25,22,22,22,119,,,,FALSE,58101,,Dhaka
0101000020E6100000FD742537E3A956409AB5FA7203063840,,Asia,Bangladesh,,BGD,KALIGANJ,Health Center,58141,25,22,22,22,119,,,,FALSE,58141,,Dhaka
0101000020E6100000BE2FF120CB6D56409C9A7BEB41173740,,Asia,Bangladesh,,BGD,GOPALGAN,Health Center,58183,25,22,22,22,119,,,,FALSE,58183,,Dhaka
0101000020E610000021EF1826C5765640657666AD29303740,,Asia,Bangladesh,,BGD,KASIANI,Health Center,58198,25,22,22,22,119,,,,FALSE,58198,,Dhaka
0101000020E61000003A3C332BE074564060DD0713D93C3740,,Asia,Bangladesh,,BGD,KASIANI,Health Center,58204,25,22,22,22,119,,,,FALSE,58204,,Dhaka
0101000020E61000008F332495DA785640457B17B899403740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58210,25,22,22,22,119,,,,FALSE,58210,,Dhaka
0101000020E6100000B543142B087B5640CB320A75163D3740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58212,25,22,22,22,119,,,,FALSE,58212,,Dhaka
0101000020E6100000339FBB16A07B56407AB506930F3D3740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58214,25,22,22,22,119,,,,FALSE,58214,,Dhaka
0101000020E6100000BD8E191A9F7D564060776D27EE343740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58222,25,22,22,22,119,,,,FALSE,58222,,Dhaka
0101000020E61000008E9FD312B67956408034CDAC22383740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58226,25,22,22,22,119,,,,FALSE,58226,,Dhaka
0101000020E6100000FEF81107F77956400E5EA5178B3A3740,,Asia,Bangladesh,,BGD,MUKSUDPU,Health Center,58228,25,22,22,22,119,,,,FALSE,58228,,Dhaka
0101000020E61000000C5EB36FE17D56407C5DDE40F6373740,,Asia,Bangladesh,,BGD,MUKSUDPU,Hospital,58230,25,22,22,22,119,,,,FALSE,58230,,Dhaka
0101000020E6100000CE88B502F17A564028EDEAAD41FA3640,,Asia,Bangladesh,,BGD,TUNGIPAR,Health Center,58232,25,22,22,22,119,,,,FALSE,58232,,Dhaka
0101000020E610000066F3A51A5B6E5640C9E4DB1BBC023940,,Asia,Bangladesh,,BGD,ISLAMPUR,Health Center,58248,25,22,22,22,119,,,,FALSE,58248,,Mymensignh
0101000020E61000007EC501F332755640AF8AC10519213940,,Asia,Bangladesh,,BGD,ISLAMPUR,Health Center,58250,25,22,22,22,119,,,,FALSE,58250,,Mymensignh
0101000020E6100000B7F6A7E2FE7D56404DD6CD4A66BB3840,,Asia,Bangladesh,,BGD,JAMALPUR Sadar,Health Center,58260,25,22,22,22,119,,,,FALSE,58260,,Mymensignh
0101000020E6100000C58B6391E2705640B89F5FE45CD33840,,Asia,Bangladesh,,BGD,Madarganj,Health Center,58283,25,22,22,22,119,,,,FALSE,58283,,Mymensignh
0101000020E61000002033B9815C74564095387F9880B43840,,Asia,Bangladesh,,BGD,SARISHABARI,Health Center,58299,25,22,22,22,119,,,,FALSE,58299,,Mymensignh
0101000020E6100000F01D59985F77564047D3DF58C0B83840,,Asia,Bangladesh,,BGD,SARISHABARI,Health Center,58301,25,22,22,22,119,,,,FALSE,58301,,Mymensignh
0101000020E6100000D7CD477E4A75564089E91A08D4A53840,,Asia,Bangladesh,,BGD,SARISHABARI,Health Center,58303,25,22,22,22,119,,,,FALSE,58303,,Mymensignh
0101000020E61000000DC3DFEAB6C656402D525A8CEC453840,,Asia,Bangladesh,,BGD,ASHTAGRA,Hospital,58305,25,22,22,22,119,,,,FALSE,58305,,Dhaka
0101000020E6100000F26D67D70ACE5640A2234E1E4C593840,,Asia,Bangladesh,,BGD,ASHTAGRA,Health Center,58307,25,22,22,22,119,,,,FALSE,58307,,Dhaka
0101000020E6100000FB16A1CFB5C256406676888DEC3F3840,,Asia,Bangladesh,,BGD,Bajitpur,Health Center,58309,25,22,22,22,119,,,,FALSE,58309,,Dhaka
0101000020E61000000E7F998243C05640461DF04ACB7F3840,,Asia,Bangladesh,,BGD,ITNA,Health Center,58349,25,22,22,22,119,,,,FALSE,58349,,Dhaka
0101000020E6100000729AE97AFDB756406E43680E34773840,,Asia,Bangladesh,,BGD,KARIMGAN,Hospital,58351,25,22,22,22,119,,,,FALSE,58351,,Dhaka
0101000020E6100000D833916002B75640166B0738EE813840,,Asia,Bangladesh,,BGD,KARIMGAN,Health Center,58355,25,22,22,22,119,,,,FALSE,58355,,Dhaka
0101000020E6100000162FA880CAB6564095A1D4FCC5713840,,Asia,Bangladesh,,BGD,KARIMGAN,Health Center,58357,25,22,22,22,119,,,,FALSE,58357,,Dhaka
0101000020E61000005F67E71278B75640CED5643A336E3840,,Asia,Bangladesh,,BGD,KARIMGAN,Health Center,58359,25,22,22,22,119,,,,FALSE,58359,,Dhaka
0101000020E6100000FFB7BC0055BA5640BDAAB1E18F783840,,Asia,Bangladesh,,BGD,KARIMGAN,Health Center,58363,25,22,22,22,119,,,,FALSE,58363,,Dhaka
0101000020E6100000B666F13DD9BB56407FC25F7775793840,,Asia,Bangladesh,,BGD,KARIMGAN,Health Center,58367,25,22,22,22,119,,,,FALSE,58367,,Dhaka
0101000020E61000006CBD758F10BC564036297515555E3840,,Asia,Bangladesh,,BGD,Nikli,Health Center,58409,25,22,22,22,119,,,,FALSE,58409,,Dhaka
0101000020E6100000974A0081D0AB564068FC015ADE5C3840,,Asia,Bangladesh,,BGD,Pakundia,Health Center,58417,25,22,22,22,119,,,,FALSE,58417,,Dhaka
0101000020E6100000017F97F9B1AA5640B885FEC8975F3840,,Asia,Bangladesh,,BGD,Pakundia,Health Center,58419,25,22,22,22,119,,,,FALSE,58419,,Dhaka
0101000020E610000027F45C4301BA5640E2039B93B1823840,,Asia,Bangladesh,,BGD,Tarail,Health Center,58427,25,22,22,22,119,,,,FALSE,58427,,Dhaka
0101000020E61000001748D3E84E8856407850090CEF153740,,Asia,Bangladesh,,BGD,KALKINI,Health Center,58435,25,22,22,22,119,,,,FALSE,58435,,Dhaka
0101000020E6100000D48E73306A955640393D250BF5173740,,Asia,Bangladesh,,BGD,KALKINI,Health Center,58439,25,22,22,22,119,,,,FALSE,58439,,Dhaka
0101000020E61000007386308E6D9156409DABED89C2093740,,Asia,Bangladesh,,BGD,KALKINI,Health Center,58441,25,22,22,22,119,,,,FALSE,58441,,Dhaka
0101000020E61000002F659D10949256408B27475533FF3640,,Asia,Bangladesh,,BGD,KALKINI,Health Center,58445,25,22,22,22,119,,,,FALSE,58445,,Dhaka
0101000020E6100000354748941D93564099D1E25DFC133740,,Asia,Bangladesh,,BGD,KALKINI,Health Center,58447,25,22,22,22,119,,,,FALSE,58447,,Dhaka
0101000020E6100000DBA47ACE7289564048B47B6A73393740,,Asia,Bangladesh,,BGD,M SadarADAR,Hospital,58455,25,22,22,22,119,,,,FALSE,58455,,Dhaka
0101000020E610000067FC4194858656407C951B9C804F3740,,Asia,Bangladesh,,BGD,SIBCHAR,Health Center,58480,25,22,22,22,119,,,,FALSE,58480,,Dhaka
0101000020E610000060D2E18E1A75564041E08EE9D3F63740,,Asia,Bangladesh,,BGD,DAULATPUR,Hospital,58486,25,22,22,22,119,,,,FALSE,58486,,Dhaka
0101000020E610000065DF77FCCD7356406691EEF5DBEA3740,,Asia,Bangladesh,,BGD,DAULATPUR,Health Center,58488,25,22,22,22,119,,,,FALSE,58488,,Dhaka
0101000020E610000013D7643EFC7156408D7BCE443DEF3740,,Asia,Bangladesh,,BGD,DAULATPUR,Health Center,58490,25,22,22,22,119,,,,FALSE,58490,,Dhaka
0101000020E61000004276E32B127B56402F3AD25D53F53740,,Asia,Bangladesh,,BGD,DAULATPUR,Health Center,58492,25,22,22,22,119,,,,FALSE,58492,,Dhaka
0101000020E610000068673F3FFA7756403739E3CE2EE53740,,Asia,Bangladesh,,BGD,GHIOR,Hospital,58493,25,22,22,22,119,,,,FALSE,58493,,Dhaka
0101000020E6100000DFBA48E11885564041FF72EFA7E13740,,Asia,Bangladesh,,BGD,MANIKGANJ SADAR,Health Center,58513,25,22,22,22,119,,,,FALSE,58513,,Dhaka
0101000020E61000003EC25CD5067D56403BE45EBE1DFE3740,,Asia,Bangladesh,,BGD,SATURIA,Health Center,58515,25,22,22,22,119,,,,FALSE,58515,,Dhaka
0101000020E6100000D1D67944A78256400DEE614CF2FE3740,,Asia,Bangladesh,,BGD,SATURIA,Health Center,58517,25,22,22,22,119,,,,FALSE,58517,,Dhaka
0101000020E6100000BA910AE6AE7456404240EE6E9BD83740,,Asia,Bangladesh,,BGD,SHIBALAY,Hospital,58519,25,22,22,22,119,,,,FALSE,58519,,Dhaka
0101000020E6100000456B74733C7756409CE76D7462C23740,,Asia,Bangladesh,,BGD,SHIBALAY,Health Center,58521,25,22,22,22,119,,,,FALSE,58521,,Dhaka
0101000020E61000006B43BC02C77456409ABBCE5BB6CB3740,,Asia,Bangladesh,,BGD,SHIBALAY,Health Center,58523,25,22,22,22,119,,,,FALSE,58523,,Dhaka
0101000020E6100000C66E9D1D677256404858C63C53D53740,,Asia,Bangladesh,,BGD,SHIBALAY,Health Center,58525,25,22,22,22,119,,,,FALSE,58525,,Dhaka
0101000020E610000069F8F2A5C57156400672315945DF3740,,Asia,Bangladesh,,BGD,SHIBALAY,Health Center,58527,25,22,22,22,119,,,,FALSE,58527,,Dhaka
0101000020E6100000F4847FCF537856406C8D1ADDAFD03740,,Asia,Bangladesh,,BGD,SHIBALAY,Health Center,58529,25,22,22,22,119,,,,FALSE,58529,,Dhaka
0101000020E61000005A72DECC3D785640A7F7C0D1EED83740,,Asia,Bangladesh,,BGD,SHIBALAY,Health Center,58531,25,22,22,22,119,,,,FALSE,58531,,Dhaka
0101000020E61000009496BA0A3F9A5640411CCFF9CD733740,,Asia,Bangladesh,,BGD,LOHAJANG,Health Center,58555,25,22,22,22,119,,,,FALSE,58555,,Dhaka
0101000020E6100000B73BDAC81A9856406596655A427E3740,,Asia,Bangladesh,,BGD,LOHAJANG,Health Center,58557,25,22,22,22,119,,,,FALSE,58557,,Dhaka
0101000020E61000003062F6035B9156407E401A623C5C3840,,Asia,Bangladesh,,BGD,Bhaluka,Health Center,58609,25,22,22,22,119,,,,FALSE,58609,,Mymensignh
0101000020E6100000A2A57D92929E5640E03424E681683840,,Asia,Bangladesh,,BGD,Bhaluka,Health Center,58613,25,22,22,22,119,,,,FALSE,58613,,Mymensignh
0101000020E610000014D596E9CA8C564031861DF3DFA43840,,Asia,Bangladesh,,BGD,Fulbaria,Health Center,58619,25,22,22,22,119,,,,FALSE,58619,,Mymensignh
0101000020E610000084B1A3BE0DA456408A8DC0616B433840,,Asia,Bangladesh,,BGD,Gaforgoan,Health Center,58645,25,22,22,22,119,,,,FALSE,58645,,Mymensignh
0101000020E610000090CA71BA01A5564057248AD9EC533840,,Asia,Bangladesh,,BGD,Gaforgoan,Health Center,58657,25,22,22,22,119,,,,FALSE,58657,,Mymensignh
0101000020E61000005945491C09A55640A5156A2773CD3840,,Asia,Bangladesh,,BGD,Gouripur,Health Center,58659,25,22,22,22,119,,,,FALSE,58659,,Mymensignh
0101000020E6100000447B201D67A956408186A370CAC33840,,Asia,Bangladesh,,BGD,Gouripur,Health Center,58667,25,22,22,22,119,,,,FALSE,58667,,Mymensignh
0101000020E6100000FADE6553BDAA5640A464E3B370C43840,,Asia,Bangladesh,,BGD,Gouripur,Health Center,58669,25,22,22,22,119,,,,FALSE,58669,,Mymensignh
0101000020E6100000620686C42FAB564045B2E1AB96BB3840,,Asia,Bangladesh,,BGD,Gouripur,Health Center,58671,25,22,22,22,119,,,,FALSE,58671,,Mymensignh
0101000020E610000054A326D732915640FCE98B60360A3940,,Asia,Bangladesh,,BGD,Haluaght,Health Center,58675,25,22,22,22,119,,,,FALSE,58675,,Mymensignh
0101000020E6100000E75F9299C78A5640F0A8BBCDE2A43840,,Asia,Bangladesh,,BGD,Muktagachha,Health Center,58715,25,22,22,22,119,,,,FALSE,58715,,Mymensignh
0101000020E61000005433FD9257925640DAA9866EFCDC3840,,Asia,Bangladesh,,BGD,Mymensing Sadar,Health Center,58723,25,22,22,22,119,,,,FALSE,58723,,Mymensignh
0101000020E610000070857A2FF2A9564038CDDEC4B77D3840,,Asia,Bangladesh,,BGD,Nandail,Health Center,58733,25,22,22,22,119,,,,FALSE,58733,,Mymensignh
0101000020E6100000F01B58B27AA85640B605125BFF863840,,Asia,Bangladesh,,BGD,Nandail,Health Center,58735,25,22,22,22,119,,,,FALSE,58735,,Mymensignh
0101000020E61000009948598F4AA55640CCEEC7DD71833840,,Asia,Bangladesh,,BGD,Nandail,Health Center,58737,25,22,22,22,119,,,,FALSE,58737,,Mymensignh
0101000020E6100000F12D0F591B965640C33E565C817E3840,,Asia,Bangladesh,,BGD,TRISAL,Health Center,58766,25,22,22,22,119,,,,FALSE,58766,,Mymensignh
0101000020E61000001D99E5E104AA564064CE6C6837173840,,Asia,Bangladesh,,BGD,Monohardi,Health Center,58847,25,22,22,22,119,,,,FALSE,58847,,Dhaka
0101000020E6100000CA039C03F1AF5640699A50CCE8E23740,,Asia,Bangladesh,,BGD,NARSHINGDI Sadar,Health Center,58863,25,22,22,22,119,,,,FALSE,58863,,Dhaka
0101000020E6100000C6BDA7D737AC5640FC7EB85516053840,,Asia,Bangladesh,,BGD,SHIBPUR,Health Center,58875,25,22,22,22,119,,,,FALSE,58875,,Dhaka
0101000020E6100000FEF7DF7E76BB5640BCA35055B2C43840,,Asia,Bangladesh,,BGD,ATPARA,Health Center,58886,25,22,22,22,119,,,,FALSE,58886,,Mymensignh
0101000020E6100000741BFAC0F2BF564043B1804E88C63840,,Asia,Bangladesh,,BGD,Mohanganj,Health Center,58906,25,22,22,22,119,,,,FALSE,58906,,Mymensignh
0101000020E610000035541B7C4DB256403FC52A493BE33840,,Asia,Bangladesh,,BGD,Netrok Sadar,Health Center,58914,25,22,22,22,119,,,,FALSE,58914,,Mymensignh
0101000020E610000004F4D568AEAB5640ED6EAAB564D13840,,Asia,Bangladesh,,BGD,Netrok Sadar,Health Center,58920,25,22,22,22,119,,,,FALSE,58920,,Mymensignh
0101000020E61000002C40CA6A8BA45640315F4C3D8CEA3840,,Asia,Bangladesh,,BGD,PURBADHA,Health Center,58938,25,22,22,22,119,,,,FALSE,58938,,Mymensignh
0101000020E610000096C51CB4D2A356409187D9F427F33840,,Asia,Bangladesh,,BGD,PURBADHA,Health Center,58940,25,22,22,22,119,,,,FALSE,58940,,Mymensignh
0101000020E6100000860AB94BA5585640D57F207F2FB73740,,Asia,Bangladesh,,BGD,PANGSHA,Hospital,58958,25,22,22,22,119,,,,FALSE,58958,,Dhaka
0101000020E61000003EABDC78255656401265067ABCB63740,,Asia,Bangladesh,,BGD,PANGSHA,Health Center,58960,25,22,22,22,119,,,,FALSE,58960,,Dhaka
0101000020E610000070D1D4CC465756400C313B523FBB3740,,Asia,Bangladesh,,BGD,PANGSHA,Health Center,58962,25,22,22,22,119,,,,FALSE,58962,,Dhaka
0101000020E61000007CFE7248CA5756400E3CCC5D3CDE3740,,Asia,Bangladesh,,BGD,PANGSHA,Health Center,58968,25,22,22,22,119,,,,FALSE,58968,,Dhaka
0101000020E6100000031384A6616D5640CC2AE7618B9A3740,,Asia,Bangladesh,,BGD,RAJBARI Sadar,Hospital,58972,25,22,22,22,119,,,,FALSE,58972,,Dhaka
0101000020E6100000DE9AC95F08A15640595D34D9283E3740,,Asia,Bangladesh,,BGD,Bhedarganj,Health Center,58998,25,22,22,22,119,,,,FALSE,58998,,Dhaka
0101000020E610000027381B50BBA15640C76921E57B493740,,Asia,Bangladesh,,BGD,Bhedarganj,Health Center,59000,25,22,22,22,119,,,,FALSE,59000,,Dhaka
0101000020E61000007659E479A3A35640E3480561563D3740,,Asia,Bangladesh,,BGD,Bhedarganj,Health Center,59002,25,22,22,22,119,,,,FALSE,59002,,Dhaka
0101000020E610000003C40CE13EA1564076951EA4272E3740,,Asia,Bangladesh,,BGD,Bhedarganj,Health Center,59004,25,22,22,22,119,,,,FALSE,59004,,Dhaka
0101000020E6100000E53BA0D1DA9B5640D5B3FC54334D3740,,Asia,Bangladesh,,BGD,Naria,Hospital,59010,25,22,22,22,119,,,,FALSE,59010,,Dhaka
0101000020E61000000E199213FA9B56402A32B5C5AA463740,,Asia,Bangladesh,,BGD,Naria,Health Center,59018,25,22,22,22,119,,,,FALSE,59018,,Dhaka
0101000020E6100000BA04F7F9249E56400821D527A0493740,,Asia,Bangladesh,,BGD,Naria,Health Center,59020,25,22,22,22,119,,,,FALSE,59020,,Dhaka
0101000020E6100000A553DB84EF7F56405F132A0714383940,,Asia,Bangladesh,,BGD,JHENAIGATI,Hospital,59040,25,22,22,22,119,,,,FALSE,59040,,Mymensignh
0101000020E6100000B06281438D85564028E08182BAED3840,,Asia,Bangladesh,,BGD,SHERPUR Sadar,Health Center,59078,25,22,22,22,119,,,,FALSE,59078,,Mymensignh
0101000020E6100000DFB911B47E7D5640B464EC3AE6363940,,Asia,Bangladesh,,BGD,SREEBORDI,Health Center,59108,25,22,22,22,119,,,,FALSE,59108,,Mymensignh
0101000020E61000004025644DED7956407CF8F6F4CC363940,,Asia,Bangladesh,,BGD,SREEBORDI,Health Center,59110,25,22,22,22,119,,,,FALSE,59110,,Mymensignh
0101000020E6100000266B7C76C6845640C9E26C5889333840,,Asia,Bangladesh,,BGD,Basail,Health Center,59113,25,22,22,22,119,,,,FALSE,59113,,Dhaka
0101000020E610000068DE02542E785640B3984C1DA7763840,,Asia,Bangladesh,,BGD,Bhuapur,Hospital,59119,25,22,22,22,119,,,,FALSE,59119,,Dhaka
0101000020E6100000865CE17AA9715640F926CB8D818A3840,,Asia,Bangladesh,,BGD,Bhuapur,Hospital,59121,25,22,22,22,119,,,,FALSE,59121,,Dhaka
0101000020E61000002FAFAC9AD67156404213E6E1CD803840,,Asia,Bangladesh,,BGD,Bhuapur,Hospital,59123,25,22,22,22,119,,,,FALSE,59123,,Dhaka
0101000020E6100000A425FB30FB755640CE3CCD1854853840,,Asia,Bangladesh,,BGD,Bhuapur,Hospital,59125,25,22,22,22,119,,,,FALSE,59125,,Dhaka
0101000020E61000006D03EE34E57C56400FE97704F2143840,,Asia,Bangladesh,,BGD,Delduar,Health Center,59127,25,22,22,22,119,,,,FALSE,59127,,Dhaka
0101000020E6100000DA3BD41EBD7D5640E0AA737ACD203840,,Asia,Bangladesh,,BGD,Delduar,Health Center,59129,25,22,22,22,119,,,,FALSE,59129,,Dhaka
0101000020E61000009BE952283B7A5640399BEBA3D72C3840,,Asia,Bangladesh,,BGD,Delduar,Health Center,59133,25,22,22,22,119,,,,FALSE,59133,,Dhaka
0101000020E610000081CAD981CA7856406349F5955E283840,,Asia,Bangladesh,,BGD,Delduar,Health Center,59137,25,22,22,22,119,,,,FALSE,59137,,Dhaka
0101000020E6100000AD79B765A1795640DB89D3C2CA223840,,Asia,Bangladesh,,BGD,Delduar,Health Center,59139,25,22,22,22,119,,,,FALSE,59139,,Dhaka
0101000020E6100000C56A22D0507A5640421BE5E21E6D3840,,Asia,Bangladesh,,BGD,Ghatail,Health Center,59161,25,22,22,22,119,,,,FALSE,59161,,Dhaka
0101000020E6100000A858D0E0FB79564011DC752CCE753840,,Asia,Bangladesh,,BGD,Ghatail,Health Center,59163,25,22,22,22,119,,,,FALSE,59163,,Dhaka
0101000020E610000063C5FCF4487B56404E573DFC8B8C3840,,Asia,Bangladesh,,BGD,Gopalpur,Hospital,59167,25,22,22,22,119,,,,FALSE,59167,,Dhaka
0101000020E610000074A9DCFEBB77564003E5CDF7D3983840,,Asia,Bangladesh,,BGD,Gopalpur,Health Center,59169,25,22,22,22,119,,,,FALSE,59169,,Dhaka
0101000020E6100000B65F318B28735640E7FE098F0A003840,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59206,25,22,22,22,119,,,,FALSE,59206,,Dhaka
0101000020E6100000EDFA0B9E037456403250205B220B3840,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59208,25,22,22,22,119,,,,FALSE,59208,,Dhaka
0101000020E61000009ED4AFDE9476564082BE221BF7FE3740,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59210,25,22,22,22,119,,,,FALSE,59210,,Dhaka
0101000020E61000008C8A52EA977556405D3F4FE96D013840,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59212,25,22,22,22,119,,,,FALSE,59212,,Dhaka
0101000020E610000040871CA349755640330417051C113840,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59214,25,22,22,22,119,,,,FALSE,59214,,Dhaka
0101000020E6100000E375E5CBA77456407F99D95856263840,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59216,25,22,22,22,119,,,,FALSE,59216,,Dhaka
0101000020E6100000FAD4DCD5107856403C4461E9E7143840,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59218,25,22,22,22,119,,,,FALSE,59218,,Dhaka
0101000020E6100000511AD0F525785640E314C415E90A3840,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59220,25,22,22,22,119,,,,FALSE,59220,,Dhaka
0101000020E6100000D7C6C5CD167E5640A0940C07D7083840,,Asia,Bangladesh,,BGD,Nagarpur,Health Center,59222,25,22,22,22,119,,,,FALSE,59222,,Dhaka
0101000020E6100000E8DA1441737756408AE37FB8923E3840,,Asia,Bangladesh,,BGD,Tangail Sadar,Health Center,59244,25,22,22,22,119,,,,FALSE,59244,,Dhaka
0101000020E6100000214833C4F8745640C0DC7771A93D3840,,Asia,Bangladesh,,BGD,Tangail Sadar,Health Center,59246,25,22,22,22,119,,,,FALSE,59246,,Dhaka
0101000020E61000004450462BAD77564001A028855E393840,,Asia,Bangladesh,,BGD,Tangail Sadar,Health Center,59248,25,22,22,22,119,,,,FALSE,59248,,Dhaka
0101000020E6100000FA68CD4AC47756403DF37388782D3840,,Asia,Bangladesh,,BGD,Tangail Sadar,Health Center,59250,25,22,22,22,119,,,,FALSE,59250,,Dhaka
0101000020E6100000AEF93DCB0274564032809AA8702C3840,,Asia,Bangladesh,,BGD,Tangail Sadar,Health Center,59252,25,22,22,22,119,,,,FALSE,59252,,Dhaka
0101000020E61000000323CBA4037456404CC6657697523840,,Asia,Bangladesh,,BGD,Tangail Sadar,Health Center,59254,25,22,22,22,119,,,,FALSE,59254,,Dhaka
0101000020E610000055D1D4F0D9775640D919FC7F5E4A3840,,Asia,Bangladesh,,BGD,Tangail Sadar,Health Center,59258,25,22,22,22,119,,,,FALSE,59258,,Dhaka
0101000020E6100000C2D26D9D877756408E98ADE0013B3840,,Asia,Bangladesh,,BGD,Tangail Sadar,Hospital,59264,25,22,22,22,119,,,,FALSE,59264,,Dhaka
0101000020E61000004E01139D386A5640C05CEE3289673640,,Asia,Bangladesh,,BGD,MONGLA,Health Center,59321,25,22,22,22,119,,,,FALSE,59321,,Khulna
0101000020E6100000E3BA2B21A86A564079D5DA319C813640,,Asia,Bangladesh,,BGD,MONGLA,Health Center,59323,25,22,22,22,119,,,,FALSE,59323,,Khulna
0101000020E610000028613579FD665640C09F6B30BB713640,,Asia,Bangladesh,,BGD,MONGLA,Health Center,59325,25,22,22,22,119,,,,FALSE,59325,,Khulna
0101000020E610000038C401F1A16A5640579FFA2038713640,,Asia,Bangladesh,,BGD,MONGLA,Health Center,59327,25,22,22,22,119,,,,FALSE,59327,,Khulna
0101000020E6100000263C3013AC6B5640CB5FE67F087C3640,,Asia,Bangladesh,,BGD,MONGLA,Health Center,59329,25,22,22,22,119,,,,FALSE,59329,,Khulna
0101000020E61000005A16AC2FA37756406FC43FE80D753640,,Asia,Bangladesh,,BGD,MORRELGANJ,Health Center,59333,25,22,22,22,119,,,,FALSE,59333,,Khulna
0101000020E61000005F3388D34875564070A473FC57423640,,Asia,Bangladesh,,BGD,SHARANKHOLA,Health Center,59346,25,22,22,22,119,,,,FALSE,59346,,Khulna
0101000020E610000072B6C5B970745640EEEC3D26E35B3640,,Asia,Bangladesh,,BGD,SHARANKHOLA,Health Center,59348,25,22,22,22,119,,,,FALSE,59348,,Khulna
0101000020E6100000BFD31D5F687556405630C77B48533640,,Asia,Bangladesh,,BGD,SHARANKHOLA,Health Center,59350,25,22,22,22,119,,,,FALSE,59350,,Khulna
0101000020E6100000DCCE27D863765640ACCEF75E1C4F3640,,Asia,Bangladesh,,BGD,SHARANKHOLA,Hospital,59352,25,22,22,22,119,,,,FALSE,59352,,Khulna
0101000020E6100000C46F41ED8E3456408C98DE3CBA6C3740,,Asia,Bangladesh,,BGD,JIBANNAGAR,Hospital,59397,25,22,22,22,119,,,,FALSE,59397,,Khulna
0101000020E610000006618447A53756409A693DCC26693740,,Asia,Bangladesh,,BGD,JIBANNAGAR,Health Center,59401,25,22,22,22,119,,,,FALSE,59401,,Khulna
0101000020E6100000FE756645F9555640BA2EC61783413740,,Asia,Bangladesh,,BGD,BAGHERPARA,Health Center,59429,25,22,22,22,119,,,,FALSE,59429,,Khulna
0101000020E6100000E6F2D803CA595640939BA429593E3740,,Asia,Bangladesh,,BGD,BAGHERPARA,Health Center,59432,25,22,22,22,119,,,,FALSE,59432,,Khulna
