the_geom,cleanup,type,country,iso_a3,pop_max,pop_min,name,continent,date_add,cartodb_id,mapper,population,src_geo,src_pop,pop_src_yr,within_5km,region,adm1_name,fib_dist,pop_perc
0101000020E61000001064CAA8AE785240DA6E7AFE516A4540,2018-08-08,Populated place,Kyrgyzstan,KGZ,74133,62796,Kara Balta,Asia,2018-08-08,998,HIP-JM,62796,1,1,2014,false,x,Chuy,,1.2819696227339500
0101000020E61000002F5805C5EA1260406F26751BB71A4340,2018-08-08,Populated place,South Korea,KOR,85430,85430,Sokcho,Asia,2018-08-08,3011,HIP-JM,85430,1,1,2014,false,x,Gangwon,,0.16670664725144700
0101000020E6100000DFE01CBF81BC5F404114BCB671F84140,2018-08-08,Populated place,South Korea,KOR,283501,239589,Iksan,Asia,2018-08-08,903,HIP-JM,239589,1,1,2014,false,x,North Jeolla,,0.46752989474806200
0101000020E6100000C7F20934331760406590690A70484240,2018-08-08,Populated place,South Korea,KOR,129319,118522,Andong,Asia,2018-08-08,2425,HIP-JM,118522,1,1,2014,false,x,North Gyeongsang,,0.23128181254285400
0101000020E6100000CDD1055067A15F40DB6423294CC14040,2018-08-08,Provincial Capital,South Korea,KOR,408364,314152,Jeju,Asia,2018-08-08,2426,HIP-JM,314152,1,1,2014,false,x,Jeju,,0.61303086324870100
0101000020E6100000809DAC623BD4474074A1EB8864563D40,2018-08-08,Provincial Capital,Kuwait,KWT,194193,194193,Al Jahra,Asia,2018-08-08,1013,HIP-JM,194193,1,1,2014,false,x,Al Jahrah,,4.9340234778547900
0101000020E6100000534CAD10B90A4840E69887A7B2133D40,2018-08-08,Provincial Capital,Kuwait,KWT,68763,68763,Al Ahmadi,Asia,2018-08-08,1012,HIP-JM,68763,1,1,2014,false,x,Al Ahmadi,,1.7471188786811500
0101000020E61000004E0D8F5866865940BC46A202EDAE3540,2018-08-08,Provincial Capital,Laos,LAO,6000,6000,Phongsali,Asia,2018-08-08,366,HIP-JM,6000,1,1,2014,false,x,Phôngsali,,0.096057265499400100
0101000020E6100000F534272FB2B55A408986BFCBB19D2D40,2018-08-08,Provincial Capital,Laos,LAO,4297,4297,Attapu,Asia,2018-08-08,367,HIP-JM,4297,1,1,2014,false,x,Attapu,,0.068793011641820400
0101000020E6100000E14D6D5F76D759407512F9AA6C553340,2018-08-08,Provincial Capital,Laos,LAO,5189,5189,Xiangkhoang,Asia,2018-08-08,3285,HIP-JM,5189,1,1,2014,false,x,Xiangkhoang,,0.083073525112731200
0101000020E6100000F1E093F36A1A5940D2A3703D0A473440,2018-08-08,Provincial Capital,Laos,LAO,6347,6347,Ban Houayxay,Asia,2018-08-08,361,HIP-JM,6347,1,1,2014,false,x,Bokeo,,0.10161257735411500
0101000020E61000003AE702F2007059401A4F04711E403340,2018-08-08,Populated place,Laos,LAO,16200,16200,Xaignabouri,Asia,2018-08-08,3283,HIP-JM,16200,1,1,2014,false,x,Xaignabouri,,0.2593546168483800
0101000020E6100000CFFB5AF2539B5A40B200344A976E2F40,2018-08-08,Provincial Capital,Laos,LAO,5521,5521,Saravan,Asia,2018-08-08,364,HIP-JM,5521,1,1,2014,false,x,Saravan,,0.08838869380369800
0101000020E61000001F12CF2310895940F19658D770E23340,2018-08-08,Provincial Capital,Laos,LAO,107142,47378,Louangphrabang,Asia,2018-08-08,3286,HIP-JM,47378,1,1,2014,false,x,Louangphrabang,,0.75850018747176300
0101000020E6100000929C5D0883355A40AD9D8B3344693140,2018-08-08,Provincial Capital,Laos,LAO,76928,26200,Thakhek,Asia,2018-08-08,3287,HIP-JM,26200,1,1,2014,false,x,Khammouan,,0.41945005934738100
0101000020E6100000D054601278775A409D017AE93FC42D40,2018-08-08,Provincial Capital,Laos,LAO,12994,12994,Champasak,Asia,2018-08-08,363,HIP-JM,12994,1,1,2014,false,x,Champasak,,0.20802801798320100
0101000020E6100000E0270EA05F745A4061B056AB7E3E2E40,2018-08-08,Populated place,Laos,LAO,102775,88332,Pakxe,Asia,2018-08-08,3284,HIP-JM,88332,1,1,2014,false,x,Champasak,,1.4141550626821700
0101000020E61000003D3C740F43C4414079A91AB5A9EA4040,2018-08-08,Provincial Capital,Lebanon,LBN,9000,9000,B'abda,Asia,2018-08-08,354,HIP-JM,9000,1,1,2014,false,x,Mount Lebanon,,0.1498334850536100
0101000020E6100000342CE332B0B224C08A88F57B9F1A1A40,2018-08-08,Provincial Capital,Liberia,LBR,33945,33945,Kakata,Africa,2018-08-08,250,HIP-JM,33945,1,1,2014,false,x,Margibi,45.79,0.73572393219245700
0101000020E6100000EBD92F0D573F5340C3E323C916AE3D40,2018-08-08,Populated place,India,IND,225049,225049,Karnal,Asia,2018-08-08,3839,HIP-JM,225049,1,1,2014,true,x,Haryana,0.51,0.021371141455314600
0101000020E6100000A2BCDEA18C3E53408C9B6F7511643D40,2018-08-08,Populated place,India,IND,292808,292808,Panipat,Asia,2018-08-08,3838,HIP-JM,292808,1,1,2014,true,x,Haryana,0.72,0.02780568315010400
0101000020E6100000BFF76C78493153408627018E5A623E40,2018-08-08,Populated place,India,IND,146787,146787,Ambala,Asia,2018-08-08,1355,HIP-JM,146787,1,1,2014,true,x,Haryana,0.90,0.013939212086262400
0101000020E6100000303B625FB8BE5540674FC6F5D13E3940,2018-08-08,Populated place,India,IND,361548,361548,Bhagalpur,Asia,2018-08-08,6607,HIP-JM,361548,1,1,2014,true,x,Bihar,0.23,0.034333382733920500
0101000020E61000006249735AC3F95240BECD222E61883F40,2018-08-08,Populated place,India,IND,158142,158142,Hoshiarpur,Asia,2018-08-08,1433,HIP-JM,158142,1,1,2014,true,x,Punjab,0.18,0.015017507529588500
0101000020E610000090E63366333325C07FDA02BEB2BB1940,2018-08-08,Provincial Capital,Liberia,LBR,4089,4089,Bensonville,Africa,2018-08-08,249,HIP-JM,4089,1,1,2014,false,x,Montserrado,18.55,0.088624986264102500
0101000020E6100000B3194742E1FA22C0A3E35412A90A1C40,2018-08-08,Provincial Capital,Liberia,LBR,45835,17878,Gbarnga,Africa,2018-08-08,2624,HIP-JM,17878,1,1,2014,false,x,Bong,154.71,0.38748777315471400
0101000020E6100000A136269BDD1A24C0B1FEC51512AA1740,2018-08-08,Provincial Capital,Liberia,LBR,48315,25731,Buchanan,Africa,2018-08-08,5784,HIP-JM,25731,1,1,2014,false,x,Grand Bassa,81.00,0.55769369566192700
0101000020E61000001263F437FCC85F40E414ECD86BEA4140,2018-08-08,Provincial Capital,South Korea,KOR,711424,648473,Jeonju,Asia,2018-08-08,3012,HIP-JM,648473,1,1,2014,false,x,North Jeolla,,1.2654191696486900
0101000020E6100000E26ED74BD3AD5F409D4A0680AAFD4140,2018-08-08,Populated place,South Korea,KOR,244080,243406,Gunsan,Asia,2018-08-08,3013,HIP-JM,243406,1,1,2014,false,x,North Jeolla,,0.47497832355010700
0101000020E61000001A531CAC24BA5F404C6D5FF621964140,2018-08-08,Provincial Capital,South Korea,KOR,1440000,1416938,Gwangju,Asia,2018-08-08,6361,HIP-JM,1416938,1,1,2014,false,x,Gwangju,,2.7649886848082700
0101000020E610000043215DC713DB5F40730326EC322B4240,2018-08-08,Provincial Capital,South Korea,KOR,1468000,1448330,Daejeon,Asia,2018-08-08,6360,HIP-JM,1448330,1,1,2014,false,x,Daejeon,,2.826246499048200
0101000020E6100000877D0228C6266040B426BC88DFEB4140,2018-08-08,Populated place,South Korea,KOR,155237,142468,Gyeongju,Asia,2018-08-08,904,HIP-JM,142468,1,1,2014,false,x,North Gyeongsang,,0.27800962917732800
0101000020E6100000891FDD47EF2723C07B18A17228DC1540,2018-08-08,Provincial Capital,Liberia,LBR,2578,2578,Rivercess,Africa,2018-08-08,252,HIP-JM,2578,1,1,2014,false,x,River Cess,,0.055875572166509200
0101000020E610000044999020A6F025402C5836B564E13F40,2018-08-08,Populated place,Libya,LBY,66609,66228,Nalut,Africa,2018-08-08,3244,HIP-JM,66228,1,1,2014,false,x,Ghadamis,4.36,1.0523651281777500
0101000020E6100000F9B2CDF013912C4047EACA8887883B40,2018-08-08,Populated place,Libya,LBY,45421,39444,Birak,Africa,2018-08-08,5922,HIP-JM,39444,1,1,2014,false,x,Ash Shati',23.91,0.62676647514409500
0101000020E6100000B6DE2D9811F12C40FB49E8D3CF5E3840,2018-08-08,Populated place,Libya,LBY,1500,1496,Tajarhi,Africa,2018-08-08,3248,HIP-JM,1496,1,1,2014,false,x,Murzuq,174.46,0.023771489879717200
0101000020E61000001AF14B4F6A5452402FA784FE1F043C40,2018-08-08,Populated place,India,IND,576015,395908,Bikaner,Asia,2018-08-08,4062,HIP-JM,395908,1,1,2014,true,x,Rajasthan,0.00,0.037596282904126100
0101000020E61000000AD9AB555C8F4BC00C615F5F29BC40C0,2018-08-08,Populated place,Uruguay,URY,2438,2438,Jose Batlle y Ordonez,Latin America,2018-08-08,580,HIP-JM,2438,1,1,2014,true,x,Lavalleja,1.73,0.072249560294154700
0101000020E61000002F6D5F7BB9B048C0573CF68A10D034C0,2018-08-08,Populated place,Brazil,BRA,374699,341788,Sao Jose do Rio Preto,Latin America,2018-08-08,4419,HIP-JM,341788,1,1,2014,true,x,São Paulo,0.00,0.18285513885465100
0101000020E61000007724081AB817564096A2547834C93640,2018-08-08,Populated place,India,IND,483129,483129,Bhatpara,Asia,2018-08-08,4084,HIP-JM,483129,1,1,2014,true,x,West Bengal,2.74,0.045878978356556400
0101000020E61000003C7172BF43F11F40CDA3703D0A972840,2018-07-31,town,Nigeria,NGA,0,0,Tsanyawa,Africa,2018-07-20,8344,HIP-JM,11000,34,23,2010,true,x,Kano,0.29,0.0060712518585757700
0101000020E6100000CFC0B2E688082340846C49DC1D914740,2018-08-08,National Capital,Liechtenstein,LIE,36281,5342,Vaduz,,2018-08-08,4798,HIP-JM,5342,1,1,2014,false,x,Vaduz,,14.282276822714800
0101000020E6100000893156B3BB355A40085B1E70A3973A40,2018-08-08,Populated place,China,CHN,1221000,551512,Lupanshui,Asia,2018-08-08,6446,HIP-JM,551512,1,1,2014,false,x,Guizhou,,0.042302948485871200
0101000020E61000009F22DE3FB85E21C094DEDB73E77B1D40,2018-08-08,Provincial Capital,Liberia,LBR,11415,11415,Sanniquellie,Africa,2018-08-08,251,HIP-JM,11415,1,1,2014,false,x,Nimba,,0.24740871073727800
0101000020E610000097D06A6230DE1EC0A9BDD9FD62801140,2018-08-08,Provincial Capital,Liberia,LBR,32661,17837,Harper,Africa,2018-08-08,2623,HIP-JM,17837,1,1,2014,false,x,Maryland,,0.38659913915206500
0101000020E6100000AF400954CC535340E5E84251C2663C40,2018-08-08,Populated place,India,IND,1394000,1394000,Faridabad,Asia,2018-08-08,6539,HIP-JM,1394000,1,1,2014,true,x,Haryana,0.14,0.13237726534536300
0101000020E6100000DFEB5A31927459401789729734BA1940,2018-08-08,Provincial Capital,Thailand,THA,68112,47771,Narathiwat,Asia,2018-08-08,2293,HIP-JM,47771,1,1,2014,true,x,Narathiwat,0.67,0.06957860455361100
0101000020E6100000A659C108A25F534019114B29EFA62B40,2018-08-08,Populated place,India,IND,168312,133298,Hindupur,Asia,2018-08-08,3843,HIP-JM,133298,1,1,2014,true,x,Andhra Pradesh,0.19,0.012658267371596900
0101000020E6100000970B1549DF1322C0DA2DC4DB640B1440,2018-08-08,Provincial Capital,Liberia,LBR,10374,10374,Greenville,Africa,2018-08-08,5783,HIP-JM,10374,1,1,2014,false,x,Sinoe,,0.22484607667004100
0101000020E610000008341682595520C0700DAC6932331340,2018-08-08,Provincial Capital,Liberia,LBR,2733,2733,Barclayville,Africa,2018-08-08,247,HIP-JM,2733,1,1,2014,false,x,Grand Kru,,0.059235042176520400
0101000020E61000003B45589E5138594008C9A9008C0F2D40,2018-08-08,Provincial Capital,Thailand,THA,70769,70769,Saraburi,Asia,2018-08-08,2256,HIP-JM,70769,1,1,2014,true,x,Saraburi,1.15,0.10307526042273500
0101000020E61000005C79A80C501754409F98AF69A4AB2F40,2018-08-08,Populated place,India,IND,253000,87001,Chirala,Asia,2018-08-08,3850,HIP-JM,87001,1,1,2014,true,x,Andhra Pradesh,0.16,0.0082618037749726600
0101000020E610000073B90F2545FF53401B8E082228E62C40,2018-08-08,Populated place,India,IND,678004,404158,Nellore,Asia,2018-08-08,5885,HIP-JM,404158,1,1,2014,true,x,Andhra Pradesh,0.01,0.038379720808788400
0101000020E61000003ED00A0C595D1F40EBF2AD0FEBFD1F40,2018-07-31,town,Nigeria,NGA,0,0,Loko,Africa,2018-07-20,8372,HIP-JM,14200,34,23,2010,true,x,Nassarawa,0.10,0.0078374342174341800
0101000020E6100000D6A678FBB1F047C0446B8D0069962FC0,2018-08-08,National Capital,Brazil,BRA,3716996,2562963,Brasilia,Latin America,2018-08-08,7179,HIP-JM,2562963,1,1,2014,true,x,Distrito Federal,0.03,1.3711743982946600
0101000020E6100000B1EEEE8C92BA4240AFAA7BCD2F28E1BF,2018-07-31,Provincial Capital,Kenya,KEN,58620,34922,Embu,Africa,2018-07-21,8423,HIP-JM,34922,1,1,2015,true,x,Eastern,0.33,0.073930494792146900
0101000020E61000002CFF21FDF6A94240F1B5F5D37F56E2BF,2018-07-31,Populated Place,Kenya,KEN,,0,Kutus,Africa,2018-07-21,8532,HIP-JM,61784,34,25,1999,true,x,Central,2.88,0.13079782630542400
0101000020E610000037D66AB4C1CC4240B63CD63153FFD8BF,2018-07-31,Populated Place,Kenya,KEN,,0,Kathageri,Africa,2018-07-21,8595,HIP-JM,,34,,,true,x,Eastern,0.16,
0101000020E610000068EAD04433D34240F069BD84AF54D5BF,2018-07-31,Populated Place,Kenya,KEN,,0,Chuka,Africa,2018-07-21,8494,HIP-JM,43470,34,37,2009,true,x,Eastern,0.04,0.09202676274596600
0101000020E610000000BC1916983D5340F537CBD9F9002640,2018-08-08,Populated place,India,IND,1696000,959823,Coimbatore,Asia,2018-08-08,6977,HIP-JM,959823,1,1,2014,true,x,Tamil Nadu,0.08,0.091146875147476300
0101000020E610000088F0063767845340FC00B35D75E13B40,2018-08-08,Populated place,India,IND,805000,753207,Aligarh,Asia,2018-08-08,6175,HIP-JM,753207,1,1,2014,true,x,Uttar Pradesh,0.46,0.071526171376602900
0101000020E610000033D9915878E445C055579941EEA834C0,2018-08-08,Populated place,Brazil,BRA,111596,94256,Conselheiro Lafaiete,Latin America,2018-08-08,1479,HIP-JM,94256,1,1,2014,true,x,Minas Gerais,1.08,0.050426562570611100
0101000020E6100000BE72209861CB2B40F95E96B886E73940,2018-08-08,Populated place,Libya,LBY,55071,43732,Marzuq,Africa,2018-08-08,5924,HIP-JM,43732,1,1,2014,false,x,Murzuq,51.88,0.69490293811483500
0101000020E6100000965974809A992F404CA35F74DC5D3A40,2018-08-08,Populated place,Libya,LBY,500,200,Tmassah,Africa,2018-08-08,6574,HIP-JM,200,1,1,2014,false,x,Murzuq,102.97,0.0031780066684113900
0101000020E6100000A1768E1A76373340639AA01BD43B3D40,2018-08-08,Populated place,Libya,LBY,2500,2229,Maradah,Africa,2018-08-08,3258,HIP-JM,2229,1,1,2014,false,x,Ajdabiya,5.82,0.03541888431944500
0101000020E61000001B4165BADFFA2B40FF0D26CD38C53F40,2018-08-08,Populated place,Libya,LBY,65392,46350,Bani Walid,Africa,2018-08-08,3253,HIP-JM,46350,1,1,2014,false,x,Misratah,6.96,0.7365030454043400
0101000020E6100000384FA7020F513940AD51188C78574B40,2018-08-08,National Capital,Lithuania,LTU,542366,507029,Vilnius,Europe,2018-08-08,6898,HIP-JM,507029,1,1,2014,false,x,Vilniaus,,17.45420684289700
0101000020E6100000AF73F5BE4C5519401ADBBE8999D94840,2018-08-08,Provincial Capital,Luxembourg,LUX,3958,3958,Grevenmacher,Europe,2018-08-08,260,HIP-JM,3958,1,1,2014,false,x,Grevenmacher,,0.6948687158095800
0101000020E6100000EBE19A549719384014A96A619A794C40,2018-08-08,National Capital,Latvia,LVA,742572,705033,Riga,Europe,2018-08-08,6899,HIP-JM,705033,1,1,2014,false,x,Riga,,31.49157204376100
0101000020E61000007F29DA87828F3540976EFA2FE7B14C40,2018-08-08,Populated place,Latvia,LVA,42884,42644,Ventspils,Europe,2018-08-08,2661,HIP-JM,42644,1,1,2014,false,x,Ventspils,,1.904771263521200
0101000020E6100000AA9745DFDF7A22C0F1293200F5284040,2018-08-08,Populated place,Morocco,MAR,353476,288163,Safi,Africa,2018-08-08,6322,HIP-JM,288163,1,1,2014,false,x,Doukkala - Abda,24.27,0.82797555934459400
0101000020E61000001A25BFB0C2E73B40AB1FE6BB29E14740,2018-08-08,Provincial Capital,Moldova,MDA,151355,118690,Balti,Europe,2018-08-08,2793,HIP-JM,118690,1,1,2014,false,x,Bălţi,,3.3414977477477500
0101000020E61000004D9499F1E4415C4036539E557CCB3940,2018-08-08,Populated place,China,CHN,322997,179038,Chenzhou,Asia,2018-08-08,3649,HIP-JM,179038,1,1,2014,false,x,Hunan,,0.013732856748381600
0101000020E6100000CD54EB711D5A5340476999B97E403740,2018-08-08,Provincial Capital,India,IND,1727000,1599914,Bhopal,Asia,2018-08-08,6975,HIP-JM,1599914,1,1,2014,true,x,Madhya Pradesh,0.32,0.15193130567271200
0101000020E61000008A49DAE8F7133D40A9DA773D7F4A3DC0,2018-08-08,Provincial Capital,Lesotho,LSO,8809,8809,Mokhotlong,Africa,2018-08-08,270,HIP-JM,8809,1,1,2014,false,x,Mokhotlong,5.31,0.45184948472539500
0101000020E6100000FFB60FF592DB3C40BFCD2D9DA4804740,2018-08-08,National Capital,Moldova,MDA,688134,635994,Chisinau,Europe,2018-08-08,6839,HIP-JM,635994,1,1,2014,false,x,Chişinău,,17.905236486486500
0101000020E6100000919B035F2C293D40C9834FCEABA14740,2018-08-08,Provincial Capital,Moldova,MDA,23254,23254,Dubasari,Europe,2018-08-08,211,HIP-JM,23254,1,1,2014,false,x,Transnistria,,0.65467342342342300
0101000020E61000009D7BDEA6220246402CEE36770D1132C0,2018-08-08,Populated place,Madagascar,MDG,5925,5925,Maintirano,Africa,2018-08-08,5814,HIP-JM,5925,1,1,2014,false,x,Melaky,222.52,0.028012012307319900
0101000020E6100000A35FCF951051474091C5AAFF7B1930C0,2018-08-08,Populated place,Madagascar,MDG,31253,1773,Marovoay,Africa,2018-08-08,2765,HIP-JM,1773,1,1,2014,false,x,Boeny,9.99,0.0083823287461397800
0101000020E6100000AADB1303A82A464005819DB4D36E35C0,2018-08-08,Populated place,Madagascar,MDG,1536,1536,Manja,Africa,2018-08-08,2769,HIP-JM,1536,1,1,2014,false,x,Menabe,121.52,0.0072618482538469800
0101000020E6100000C8E404A634CD48C002C0A760E49E2EC0,2018-08-08,Populated place,Brazil,BRA,18759,18558,Ceres,Latin America,2018-08-08,1639,HIP-JM,18558,1,1,2014,true,x,Goiás,3.30,0.009928451750396800
0101000020E6100000EFF23A031F2553400ABF40B566E63C40,2018-08-08,Populated place,India,IND,317245,317245,Rohtak,Asia,2018-08-08,1352,HIP-JM,317245,1,1,2014,true,x,Haryana,0.27,0.030126273704798800
0101000020E6100000BE0D42AE9A0954404F5AE2F2103F3140,2018-08-08,Populated place,India,IND,290839,170503,Khammam,Asia,2018-08-08,3849,HIP-JM,170503,1,1,2014,true,x,Andhra Pradesh,0.11,0.016191334916198200
0101000020E61000002B06B0D83C4F4AC08B2C9A3AFD193BC0,2018-08-08,Populated place,Brazil,BRA,160157,149431,Xapeco,Latin America,2018-08-08,5482,HIP-JM,149431,1,1,2014,true,x,Santa Catarina,0.10,0.079944954925829500
0101000020E6100000FCE530EB8768484042B1DCD26AAA2FC0,2018-08-08,Populated place,Madagascar,MDG,9705,9705,Mandritsara,Africa,2018-08-08,2763,HIP-JM,9705,1,1,2014,false,x,Sofia,89.12,0.045882966994521500
0101000020E610000047004A62927555404C37543B80423440,2018-08-08,Provincial Capital,India,IND,844000,762243,Bhubaneshwar,Asia,2018-08-08,6745,HIP-JM,762243,1,1,2014,true,x,Orissa,0.14,0.072384249547091200
0101000020E61000005F2B7B1042F25240AA93D1217D2C3740,2018-08-08,Populated place,India,IND,513350,457346,Ujjain,Asia,2018-08-08,4092,HIP-JM,457346,1,1,2014,true,x,Madhya Pradesh,0.44,0.043430568720688800
0101000020E6100000BD3E84020050594063B85D35BD741B40,2018-08-08,Provincial Capital,Thailand,THA,150000,43631,Pattani,Asia,2018-08-08,161,HIP-JM,43631,1,1,2014,true,x,Pattani,1.37,0.063548682156090500
0101000020E6100000A388CC84032349C0CD15E23BC2E33DC0,2018-08-08,Populated place,Brazil,BRA,34628,27136,Osorio,Latin America,2018-08-08,1497,HIP-JM,27136,1,1,2014,true,x,Rio Grande do Sul,0.05,0.01451764558135400
0101000020E61000006B96B3F30D112DC0E0040A483DE23740,2018-08-08,Populated place,Morocco,MAR,6597,6597,Bir Anzarane,Africa,2018-08-08,3322,HIP-JM,6597,1,1,2014,false,x,Oued el Dahab,81.57,0.018955087103466700
0101000020E6100000E75FA2ACA5DF2FC0CD1DBC5DCCB63740,2018-08-08,Populated place,Morocco,MAR,89292,75000,Ad Dakhla,Africa,2018-08-08,5771,HIP-JM,75000,1,1,2014,false,x,Oued el Dahab,11.96,0.2154966701167200
0101000020E610000088D1EFD2B8AE58C076380D93A12B3440,2018-08-08,Provincial Capital,Mexico,MEX,319581,302141,Pachuca,Latin America,2018-08-08,3161,HIP-JM,302141,1,1,2014,false,x,Hidalgo,7.43,0.27854226429275500
0101000020E610000089901557705D5AC09813CD6682663640,2018-08-08,Populated place,Mexico,MEX,14921,10583,Tecuala,Latin America,2018-08-08,3142,HIP-JM,10583,1,1,2014,false,x,Nayarit,6.14,0.0097564143330770300
0101000020E6100000E5DEC32547515AC090A892F92EEE3540,2018-08-08,Populated place,Mexico,MEX,26115,26115,Tuxpan,Latin America,2018-08-08,3139,HIP-JM,26115,1,1,2014,false,x,Nayarit,5.39,0.024075286809818300
0101000020E6100000B8FA2C5A763D23C076866711A3703E40,2018-08-08,Provincial Capital,Morocco,MAR,825467,678596,Agadir,Africa,2018-08-08,5684,HIP-JM,678596,1,1,2014,true,x,Souss - Massa - Draâ,1.25,1.9498023780603500
0101000020E6100000771F63563E8FFEBF844EE85852584140,2018-08-08,Provincial Capital,Morocco,MAR,409391,405253,Oujda,Africa,2018-08-08,6321,HIP-JM,405253,1,1,2014,true,x,Oriental,0.07,1.1644089607308200
0101000020E61000008396553B373326C009C2E45F2E6E3C40,2018-08-08,Populated place,Morocco,MAR,64868,61924,Tan Tan,Africa,2018-08-08,3317,HIP-JM,61924,1,1,2014,true,x,Guelmim - Es-Semara,0.77,0.17792554400410400
0101000020E6100000FF42A044154E5AC02AE6845CEBD13540,2018-08-08,Populated place,Mexico,MEX,18365,15790,Santiago Ixcuintla,Latin America,2018-08-08,1136,HIP-JM,15790,1,1,2014,false,x,Nayarit,7.77,0.014556721375723900
0101000020E6100000A3E05866FD0020C0A5446EC0C6A13F40,2018-08-08,Provincial Capital,Morocco,MAR,872000,839296,Marrakesh,Africa,2018-08-08,6838,HIP-JM,839296,1,1,2014,true,x,Marrakech - Tensift - Al Haouz,0.21,2.4115399098971100
0101000020E6100000A11C69FC845B534071B7947634602040,2018-08-08,Populated place,India,IND,224329,213858,Nagercoil,Asia,2018-08-08,4102,HIP-JM,213858,1,1,2014,true,x,Tamil Nadu,0.42,0.020308419807911400
0101000020E610000030F6DA43AD3C5340F2F7B2EAFC002140,2018-08-08,Provincial Capital,India,IND,954000,784153,Thiruvananthapuram,Asia,2018-08-08,6542,HIP-JM,784153,1,1,2014,true,x,Kerala,0.17,0.074464870697533800
0101000020E6100000BE3BF19BDAF0534041A864C5F9822740,2018-08-08,Populated place,India,IND,158569,158569,Cuddalore,Asia,2018-08-08,4098,HIP-JM,158569,1,1,2014,true,x,Tamil Nadu,0.04,0.015058056376290400
0101000020E6100000B5E52E2422B351408F0A8B85874D3640,2018-08-08,Populated place,India,IND,1260000,1099882,Rajkot,Asia,2018-08-08,6180,HIP-JM,1099882,1,1,2014,true,x,Gujarat,0.11,0.10444718175221500
0101000020E6100000A3646413FACF51C08DB43EFE4CE73DC0,2018-08-08,Provincial Capital,Chile,CHL,154521,148059,La Serena,Latin America,2018-08-08,6562,HIP-JM,148059,1,1,2014,true,x,Coquimbo,0.67,0.87127591174761600
0101000020E61000007B6A0602AE275BC00A840948A06B3A40,2018-08-08,Populated place,Mexico,MEX,11171,5482,El Fuerte,Latin America,2018-08-08,3108,HIP-JM,5482,1,1,2014,false,x,Sinaloa,30.45,0.0050538281559036500
0101000020E6100000358D92FCADD75AC02BFD4B5299543840,2018-08-08,Populated place,Mexico,MEX,17365,14136,Eldorado,Latin America,2018-08-08,3109,HIP-JM,14136,1,1,2014,false,x,Sinaloa,18.28,0.013031907116354200
0101000020E6100000F3C1E17E03B85240709DF03F94A23F40,2018-08-08,Populated place,India,IND,1212000,1092450,Amritsar,Asia,2018-08-08,6971,HIP-JM,1092450,1,1,2014,true,x,Punjab,0.05,0.10374142290282700
0101000020E610000048DD4A86CEAE4540ABD0EE2D38BD35C0,2018-08-08,Populated place,Madagascar,MDG,16727,16727,Morombe,Africa,2018-08-08,5818,HIP-JM,16727,1,1,2014,false,x,Atsimo-Andrefana,159.40,0.07908133837376200
0101000020E61000001C1E80DC97094640DA1EA4449E0539C0,2018-08-08,Populated place,Madagascar,MDG,174,174,Androka,Africa,2018-08-08,5819,HIP-JM,174,1,1,2014,false,x,Atsimo-Andrefana,75.38,0.00082263124750610400
0101000020E61000008F971C1420224840AB9541D6CFCC2AC0,2018-08-08,Populated place,Madagascar,MDG,22680,18391,Andoany,Africa,2018-08-08,5811,HIP-JM,18391,1,1,2014,false,x,Diana,32.47,0.086948340648762900
0101000020E6100000BF87B77386A84640928A8C2F563738C0,2018-08-08,Populated place,Madagascar,MDG,4286,4286,Bekiy,Africa,2018-08-08,2768,HIP-JM,4286,1,1,2014,false,x,Androy,60.04,0.020263204177075600
0101000020E6100000E2398D7A292C47403B89290D0C572FC0,2018-08-08,Provincial Capital,Madagascar,MDG,154657,135660,Mahajanga,Africa,2018-08-08,6456,HIP-JM,135660,1,1,2014,false,x,Boeny,4.90,0.64136870710734500
0101000020E6100000DA239BAB669659C0727401D479143340,2018-08-08,Populated place,Mexico,MEX,98422,86811,Apatzingan,Latin America,2018-08-08,1135,HIP-JM,86811,1,1,2014,true,x,Michoacán,0.43,0.080030623137933500
0101000020E610000067FDF019B9825340741908E866A92F40,2018-08-08,Populated place,India,IND,424920,278124,Kurnool,Asia,2018-08-08,5886,HIP-JM,278124,1,1,2014,true,x,Andhra Pradesh,0.50,0.026411258641975300
0101000020E61000006FBA16F95C9E5340436332AA9B5C3140,2018-08-08,Provincial Capital,India,IND,6376000,3597816,Hyderabad,Asia,2018-08-08,7163,HIP-JM,3597816,1,1,2014,true,x,Andhra Pradesh,0.75,0.34165641556369500
0101000020E6100000A5939EAF7AA454408B9F8D5C37253940,2018-08-08,Populated place,India,IND,245817,233691,Mirzapur,Asia,2018-08-08,4074,HIP-JM,233691,1,1,2014,true,x,Uttar Pradesh,1.15,0.022191804530719600
0101000020E610000054041C53836C53403A507E9A80773D40,2018-08-08,Populated place,India,IND,349706,349706,Muzaffarnagar,Asia,2018-08-08,1443,HIP-JM,349706,1,1,2014,true,x,Uttar Pradesh,0.06,0.033208840713676700
0101000020E6100000E71610FF046D5340359B381C33FF3C40,2018-08-08,Populated place,India,IND,1398000,1223184,Meerut,Asia,2018-08-08,6176,HIP-JM,1223184,1,1,2014,true,x,Uttar Pradesh,0.23,0.11615620726987200
0101000020E61000004EAEF56B30A353404F324DA7B0822D40,2018-08-08,Populated place,India,IND,197451,177797,Proddatur,Asia,2018-08-08,3841,HIP-JM,177797,1,1,2014,true,x,Andhra Pradesh,0.01,0.0168839889860900
